1.235473009,2.882654059,113.6296247
6.361089891,19.14274329,91.12267598
3.616195487,7.847075582,133.6411394
3.264444068,17.97251445,-3.650022843
5.661837514,5.393944798,236.1703248
0.122015133,1.088347351,100.8057711
5.987231042,12.79421809,155.1371826
4.350724548,3.482035699,217.3793122
0.435980343,1.734190416,101.4901914
9.08402893,7.193325248,333.2065479
8.647311675,14.07368674,232.171591
2.388712807,12.19330855,41.80820467
2.75010251,8.914003117,92.74544397
4.321305745,16.35818238,56.32161299
7.827015224,9.40876556,263.3864
1.43117886,19.86428431,-89.7591564
8.837751034,12.2610192,264.1133666
4.470542954,11.94733409,116.5227747
1.115007917,7.930118303,49.83012778
7.592283409,1.769103351,351.2469534
3.055245087,3.84561298,165.7547306
1.92237553,0.194295536,171.9394243
0.362472066,6.05053118,44.21687728
6.108012109,16.98292105,108.2385571
9.407124148,3.181477868,392.2184921
2.601904177,16.17595626,-2.865355965
9.671473045,15.65366277,251.0384931
9.288788067,12.46939691,273.9106494
8.303269744,7.694129667,298.1808153
5.979940654,9.375915226,199.6487416
