11.04078596,42.94653734
59.85604595,93.3089683
50.5652782,43.04884747
62.57144715,80.74891702
16.969339,58.48451254
39.68380559,33.59109804
69.62857366,66.60952996
86.32495761,79.69786811
90.24504107,97.43080841
83.91812949,71.52375365
50.82523331,59.8386929
94.25074727,80.35341789
13.60947629,27.9293703
71.81393902,90.88811214
66.18758063,103.9204957
14.30999379,25.05932107
78.08651232,75.31373347
101.7139447,72.32325617
67.81949336,83.12808656
68.79873464,69.31781381
77.58837146,79.78730203
64.39824788,93.57341414
33.96083254,48.61065318
54.42226865,54.28344303
35.41342612,44.50897686
34.94301393,25.27518709
67.94731714,80.8698949
13.57360511,61.47785426
31.61841376,48.08017384
49.84740796,35.11103069
56.61307125,29.23493669
37.28346789,55.4700391
59.40690035,62.06914358
22.69772791,51.92127987
13.44154392,56.42254066
48.32575915,29.52573704
73.81387198,103.0543174
11.94128867,60.13270988
44.61565251,60.4282933
91.36489336,72.02315284
102.4053676,83.90673264
51.26491204,41.28596985
48.19959798,44.16757011
70.12835548,88.33628494
102.1365162,66.41662918
102.0015046,81.56685021
75.06262098,68.72605798
20.35392119,40.27670695
70.38335364,75.16360967
81.91229629,69.51569832
72.85496721,102.5105795
57.41713383,75.45198583
56.48639397,104.4223104
75.87001135,73.40970879
20.98341369,37.59464588
96.75034062,85.36084365
81.37938796,77.46355143
57.91874138,74.22240293
27.82779557,53.66644905
25.56248726,37.60501866
70.20013973,96.71357206
91.55944209,84.73729916
85.85642234,69.38775327
47.3036965,61.75748523
84.94133009,94.22403193
25.33016971,47.67343155
89.73520436,101.4841317
30.20245219,44.33180424
34.44342456,49.86810129
96.44923151,102.0192064
69.18361055,92.59444442
58.28765348,35.23818255
102.7397634,93.16176004
68.78411973,71.87201176
100.9127733,89.03586194
31.97098301,48.8732592
64.00119342,71.12287552
58.94017345,88.99950611
34.80080916,61.61184235
99.89979611,73.37082573
10.43661221,36.29410875
44.17283156,54.55529008
101.3084317,84.55205675
96.48390575,95.47980117
102.7914672,90.87548403
36.49917591,53.19541544
17.42489891,60.246073
29.97604471,43.47415042
71.58995674,93.99353151
101.450908,88.40704385
41.31066531,24.57602554
50.29978309,24.67382355
56.23041189,80.68689001
10.44463625,37.7328208
54.76265646,73.05795237
55.32630214,28.35062949
56.38385824,29.28321287
91.4836164,101.4516715
55.36463271,75.99854192
65.27581849,84.95007423
55.25090278,57.21457335
29.99327638,58.08034195
68.1074071,85.10595613
99.16497721,82.77637939
39.25411512,27.93534548
71.64101219,75.74591992
101.8735284,78.63553207
82.5060414,80.71963471
37.8321561,52.82062437
11.90997611,55.33052075
54.16438796,55.89109578
74.50339929,71.15744645
91.20715796,104.416583
98.31636709,100.7221122
56.9432675,36.64661415
56.24020315,55.76665724
39.14522986,58.99873003
79.95078745,72.26646297
63.04535912,105.4108324
40.01433967,41.36774416
55.80493342,45.52863271
69.94163342,88.69860351
82.72575833,67.77868922
77.04336489,93.94991276
102.8409029,80.687503
100.3439978,68.40822399
39.39758989,44.80042102
78.09404563,89.67782819
76.7599203,88.2508687
21.00411979,60.46996712
83.92164119,92.92314556
58.67237955,97.89567854
55.98250492,76.09714984
56.44954487,101.8367971
70.83275247,97.87903698
33.85431988,52.50613212
88.3591875,72.73817473
21.5788123,37.01745976
60.74799671,86.69162519
99.75886829,105.6415058
37.90761118,28.4576628
60.10581965,43.40587221
39.85703437,48.1468136
102.7781493,73.96957836
36.93602248,57.91851412
51.66557977,26.49546697
88.71768072,68.01970398
67.26551885,78.69311942
86.75337894,101.7284674
56.7708871,72.31597668
77.66257413,96.67252067
53.73697489,26.72730188
79.12308461,67.38985685
47.83883369,38.59087741
102.4427563,73.80198455
82.80825462,73.35105348
102.8013117,75.45404858
66.60417323,103.790602
47.33644159,47.47929412
12.42633245,28.78170011
54.96059327,62.46799657
10.80467881,36.73335468
24.77826311,29.24903818
56.9126658,33.58895156
82.79504838,80.89867241
57.50629484,70.96736804
30.77311001,42.77951022
44.49958615,63.51863127
61.73637605,82.92297557
43.39643279,61.33366358
38.07165503,54.78276462
62.60072616,70.34535955
43.22651845,28.24469779
91.11855008,102.3524801
59.05467643,37.72911985
82.45384469,98.23770278
29.46094848,28.03911598
78.04719656,84.47340192
57.36964565,96.2557317
77.71521729,68.94232003
78.6616077,90.3442812
55.97031504,31.22925627
23.90690207,58.22290162
33.13399648,27.65335693
95.0699062,93.18381631
54.25004359,79.84297243
69.34720273,96.2648582
26.02418716,48.70256907
32.9089502,42.79077852
77.55617628,69.1428695
36.47526396,30.98927719
80.07231539,82.74109862
44.8994358,44.00284623
45.76237841,35.52688853
46.7082315,61.08042319
13.4765908,56.9998378
25.86599295,39.26038574
76.18211765,89.96822255
45.67312601,36.27281351
15.21953079,55.60629037
